Street,Area,Price,sqm,Rooms,PricePerSqm,lat,lng
Pestalozzistr. 39,Charlottenburg(Charlottenburg),1340.0,115.6,3,11.591695501730104,52.5080907,13.3036715
Grünauer Straße 133c,Köpenick(Köpenick),429.0,40.81,2,10.512129380053908,52.4356211,13.5725257
Maxstraße 14,Wedding(Wedding),495.0,42.0,1,11.785714285714286,52.5507225,13.3628976
Holzmarktstraße 65,Mitte(Mitte),1420.0,75.6,3,18.783068783068785,52.5148632,13.4217403
,PrenzlauerBerg(PrenzlauerBerg),1798.0,100.22,3,17.940530832169227,52.5391787,13.4242073
Göschenstraße  35/36,Wittenau(Reinickendorf),401.44,53.74,"1,5",7.470040937848902,52.59735140000001,13.33158
Mariendorfer Damm  9,Mariendorf(Tempelhof),471.91,66.28,2,7.119945684972842,52.4531265,13.3846855
Felixstraße 35,Tempelhof(Tempelhof),631.0,52.73,2,11.966622416081927,52.4616,13.39516
Im Lindenhof 1,Lichtenberg(Lichtenberg),729.0,52.0,"1,5",14.01923076923077,52.51835579999999,13.5072448
Pflugstraße 18,Mitte(Mitte),965.0,48.51,2,19.892805607091322,52.53567,13.38011
Bachstraße 4,Tiergarten(Tiergarten),1055.0,48.26,1,21.860754247824286,52.5174196,13.3379391
Bachstraße 4,Tiergarten(Tiergarten),921.0,43.21,1,21.314510529969915,52.5174196,13.3379391
Bachstraße 4,Tiergarten(Tiergarten),1276.0,58.51,2,21.808237908049907,52.5174196,13.3379391
Im Lindenhof 1,Lichtenberg(Lichtenberg),750.0,58.0,2,12.931034482758621,52.51835579999999,13.5072448
Im Lindenhof 1,Lichtenberg(Lichtenberg),632.0,47.0,2,13.446808510638299,52.51835579999999,13.5072448
Im Lindenhof 1,Lichtenberg(Lichtenberg),690.0,51.0,2,13.529411764705882,52.51835579999999,13.5072448
Im Lindenhof 1,Lichtenberg(Lichtenberg),799.0,57.0,2,14.017543859649123,52.51835579999999,13.5072448
Bachstraße 4,Tiergarten(Tiergarten),1315.0,62.52,2,21.03326935380678,52.5174196,13.3379391
Eginhardstraße 7 A,Karlshorst(Lichtenberg),419.2,41.92,2,10.0,52.4781,13.52296
Meydenbauerweg 2,Spandau(Spandau),213.94,30.88,1,6.928108808290156,52.51688,13.17058
Martin-Riesenburger-Straße 38,Hellersdorf(Hellersdorf),799.0,72.56,3,11.011576626240352,52.5339669,13.6150252
Weitbrucher Str. 28,Buckow(Neukölln),771.01,73.43,2,10.499931907939533,52.41370999999999,13.41687
Grenadierstr. 13,Spandau(Spandau),480.0,53.39,1,8.990447649372541,52.53084,13.20614
Kiautschoustraße 18,Wedding(Wedding),629.0,59.95,2,10.49207673060884,52.54073469999999,13.3568419
Berlinickestr. 15,Steglitz(Steglitz),630.0,47.37,2,13.299556681443953,52.45569159999999,13.3237872
Kurfürstendamm 155A,Wilmersdorf(Wilmersdorf),1000.0,42.0,1,23.80952380952381,52.49765,13.3028199
Letteallee 87,Reinickendorf(Reinickendorf),524.0,49.96,2,10.488390712570055,52.56371050000001,13.3765252
Kremmener Str. 11,Mitte(Mitte),1495.0,71.0,2,21.056338028169016,52.53910519999999,13.4026958
Gethsemane Straße 6,PrenzlauerBerg(PrenzlauerBerg),1089.0,88.55,3,12.298136645962733,52.5481115,13.417475
Pankstraße 12,Wedding(Wedding),504.0,34.32,1,14.685314685314685,52.5457997,13.3714184
Berlinickerstr. 14,Steglitz(Steglitz),630.0,49.36,2,12.763371150729336,52.52000659999999,13.404954
Essener Straße 2,Tiergarten(Tiergarten),2103.0,140.16,4,15.004280821917808,52.5243828,13.3418009
Elsastraße 28,Alt-Hohenschönhausen(Hohenschönhausen),850.0,67.93,3,12.51288090681584,52.55024,13.49144
Heckmannufer 3,Kreuzberg(Kreuzberg),860.0,35.0,1,24.571428571428573,52.4973365,13.4473313
Alt-Stralau 5,Friedrichshain(Friedrichshain),1644.0,72.64,2,22.63215859030837,52.4960816,13.4669508
Malteserstraße 148,Marienfelde(Tempelhof),1099.0,60.0,2,18.316666666666666,52.41864,13.3601101
Dörpfeldstraße 5,Adlershof(Treptow),710.0,28.9,1,24.567474048442907,52.4357807,13.5427456
Blankenburger Str. 20,Niederschönhausen(Pankow),2223.0,142.24,"4,5",15.628515185601799,52.5815648,13.4072216
Stallschreiber Straße 30,Mitte(Mitte),1962.0,76.6,3,25.613577023498696,52.5073959,13.4064879
Lückstraße 27,Lichtenberg(Lichtenberg),1341.0,54.61,2,24.555942135140086,52.50068,13.49328
Schönwalder Straße 15,Spandau(Spandau),665.03,83.0,2,8.012409638554217,52.54213619999999,13.3711161
Schönwalder Straße 15,Spandau(Spandau),842.93,102.0,3,8.264019607843137,52.54213619999999,13.3711161
Seelingstr. 28,Charlottenburg(Charlottenburg),346.54,42.0,1,8.25095238095238,52.51561659999999,13.2924868
Ernst-Bumm-Weg 4b,Charlottenburg(Charlottenburg),368.85,55.0,2,6.706363636363637,52.51942,13.28791
Sophie-Charlotten-Straße 65/66,Charlottenburg(Charlottenburg),1470.0,114.56,4,12.831703910614525,52.511,13.2895
Bornholmer 80,PrenzlauerBerg(PrenzlauerBerg),893.0,61.0,2,14.639344262295081,52.5534679,13.4071709
,Mahlsdorf(Hellersdorf),832.63,83.85,3,9.929994036970783,52.5048282,13.613407
,Mahlsdorf(Hellersdorf),824.38,83.02,3,9.929896410503494,52.5048282,13.613407
,Kreuzberg(Kreuzberg),1800.0,68.0,2,26.470588235294116,52.4876613,13.3814081
Rodenbergstraße  11,PrenzlauerBerg(PrenzlauerBerg),1145.0,74.0,2,15.472972972972974,52.55142,13.4158901
Guerickestr. 36,Charlottenburg(Charlottenburg),699.0,59.0,"2,5",11.847457627118644,52.5182454,13.3170153
Guerickestr. 36,Charlottenburg(Charlottenburg),1049.0,108.4,3,9.677121771217712,52.5182454,13.3170153
Bevernstr. 4,Kreuzberg(Kreuzberg),1946.88,108.17,3,17.998335952667098,52.50161,13.4419
Bötzowstr. 55,PrenzlauerBerg(PrenzlauerBerg),522.15,55.92,2,9.33744635193133,52.5346601,13.4375517
Karl-Marx-Straße 12,Neukölln(Neukölln),599.0,46.89,2,12.774578801450202,52.4853394,13.425923
,Tiergarten(Tiergarten),2100.0,105.0,3,20.0,52.5141516,13.3591634
Naumburger Str. 1,Neukölln(Neukölln),440.96,56.0,2,7.874285714285714,52.46775,13.44456
Schraderstr. 1,Baumschulenweg(Treptow),481.3,65.0,2,7.404615384615385,52.46225889999999,13.4823752
Lenaustr. 27,Neukölln(Neukölln),539.0,41.0,1,13.146341463414634,52.4901753,13.4248043
Sonnenallee 279,Neukölln(Neukölln),465.46,68.0,"2,5",6.845,52.47103,13.46471
Sonnenallee 277,Neukölln(Neukölln),311.63,48.0,2,6.492291666666667,52.4715,13.46514
Dieselstr. 9,Neukölln(Neukölln),607.53,76.0,3,7.993815789473683,52.4751284,13.4674948
Dieselstr. 15,Neukölln(Neukölln),596.58,75.0,3,7.954400000000001,52.47615,13.46663
Dieselstr. 15,Neukölln(Neukölln),596.58,75.0,3,7.954400000000001,52.47615,13.46663
Dieselstr. 13,Neukölln(Neukölln),559.0,59.0,2,9.474576271186441,52.4752558,13.4669271
Dieselstr. 13,Neukölln(Neukölln),419.74,51.0,2,8.230196078431373,52.4752558,13.4669271
Klara Franke Straße 12,Tiergarten(Tiergarten),610.0,8.0,1,76.25,52.5321719,13.3622246
Paul-Robeson-Str. 1A,PrenzlauerBerg(PrenzlauerBerg),2900.0,127.37,4,22.768312789510873,52.5523112,13.4135011
Klara Franke Straße 8,Tiergarten(Tiergarten),780.0,21.0,1,37.142857142857146,52.5331063,13.3611633
Ueckermünder Straße 2,PrenzlauerBerg(PrenzlauerBerg),650.0,34.0,1,19.11764705882353,52.5530403,13.401993
Lauffener Straße 3b,Oberschöneweide(Köpenick),850.0,80.0,3,10.625,52.4602547,13.5204926
Christburger Str. 5,PrenzlauerBerg(PrenzlauerBerg),479.0,32.0,1,14.96875,52.5364103,13.4247759
Christburger Str. 5,PrenzlauerBerg(PrenzlauerBerg),790.17,98.0,2,8.062959183673469,52.5364103,13.4247759
Boxhagener Straße 69,Friedrichshain(Friedrichshain),840.0,24.0,1,35.0,52.5064794,13.4701063
Klara Franke Straße 16,Tiergarten(Tiergarten),740.0,16.0,1,46.25,52.531682,13.362731
Erkstr. 13,Neukölln(Neukölln),365.3,30.0,1,12.176666666666668,52.4813829,13.4397712
Heimkehlenstr. 4,Lichterfelde(Steglitz),1454.0,153.01,5,9.502646885824456,52.42222,13.3278599
Mellenseestraße 35,Friedrichsfelde(Lichtenberg),383.89,61.0,2,6.29327868852459,52.49221,13.5123301
Weserstr. 204,Neukölln(Neukölln),309.84,35.0,1,8.852571428571428,52.488062,13.4307091
Weserstraße 167,Neukölln(Neukölln),499.0,42.0,1,11.880952380952381,52.4835109,13.4410355
,Frohnau(Reinickendorf),1300.0,148.73,4,8.740671014590198,52.64035149999999,13.2911767
Ilsenburger Straße 35,Charlottenburg(Charlottenburg),580.0,43.75,1,13.257142857142858,52.5250297,13.3092328
Hauptstr. 60,FranzösischBuchholz(Pankow),605.0,55.0,2,11.0,52.4796833,13.3452499
Rigaerstr. 93,Friedrichshain(Friedrichshain),1013.0,81.05,2,12.498457742134486,52.51777,13.4582736
Ebertystraße 54,Friedrichshain(Friedrichshain),1579.0,108.87,3,14.50353632773032,52.5265984,13.4514701
Burgsdorfstraße 5,Wedding(Wedding),1141.0,81.51,3,13.99828241933505,52.54237140000001,13.361675
Burgsdorfstraße 5,Wedding(Wedding),1217.0,86.91,3,14.002991600506272,52.54237140000001,13.361675
Otto-Suhr-Allee 145,Charlottenburg(Charlottenburg),1811.0,142.0,3,12.753521126760564,52.5191848,13.300125
Sterndamm 71,Johannisthal(Treptow),635.0,59.07,2,10.74995767733198,52.4462428,13.5067234
Soldiner Str. 35,Wedding(Wedding),1077.0,86.18,3,12.497099094917614,52.55992000000001,13.38288
Soldiner Str. 35,Wedding(Wedding),1010.0,88.58,2,11.402122375254008,52.55992000000001,13.38288
Koloniestr. 139,Wedding(Wedding),1023.0,73.11,2,13.992613869511695,52.5574338,13.3779807
Koloniestr. 38,Wedding(Wedding),608.0,55.59,1,10.937218924266954,52.56082929999999,13.3815025
Koloniestr. 38,Wedding(Wedding),590.0,53.96,1,10.934025203854707,52.56082929999999,13.3815025
Rudower Straße 157,Buckow(Neukölln),427.35,41.0,1,10.423170731707318,52.43318,13.47284
Provinzstr. 92,Reinickendorf(Reinickendorf),1000.0,80.0,2,12.5,52.56784829999999,13.378672
Machonstraße 17,Mariendorf(Tempelhof),1395.0,123.97,5,11.252722432846657,52.44889,13.38224
Machonstraße 19,Mariendorf(Tempelhof),827.0,71.89,2,11.50368618723049,52.4488362,13.3820899
Berliner Allee 253,Weißensee(Weißensee),1224.0,111.3,3,10.997304582210242,52.5605996,13.4667895
Berlichingenstr. 18,Tiergarten(Tiergarten),1290.0,96.65,3,13.347128815312985,52.5311337,13.3251139
Berlichingenstr. 18,Tiergarten(Tiergarten),1584.0,126.72,3,12.5,52.5311337,13.3251139
Körnerstr. 10,Niederschönhausen(Pankow),670.0,62.31,3,10.75268817204301,52.45791999999999,13.33007
Franzstr. 6,Spandau(Spandau),651.0,61.97,2,10.505083104728094,52.5219841,13.1987286
Berliner Allee 99,Weißensee(Weißensee),1567.0,146.47,4,10.698436539905783,52.55009,13.4582
Winsstr. 16,PrenzlauerBerg(PrenzlauerBerg),900.0,40.03,1,22.483137646764927,52.5334098,13.4255577
Pichelsdorfer Str. 137,Spandau(Spandau),625.0,62.0,2,10.080645161290322,52.5271203,13.195743
Hohenzollerndamm 53,Schmargendorf(Wilmersdorf),1352.79,145.0,"4,5",9.329586206896552,52.4871826,13.2984518
Pichelsdorfer Str. 75,Spandau(Spandau),629.0,63.0,2,9.984126984126984,52.5214596,13.1976046
Malteserstraße 148,Marienfelde(Tempelhof),1254.0,95.0,3,13.2,52.41864,13.3601101
Malteserstraße 148,Marienfelde(Tempelhof),690.0,46.0,2,15.0,52.41864,13.3601101
Malteserstraße 148,Marienfelde(Tempelhof),494.0,26.0,1,19.0,52.41864,13.3601101
Ilsenburger Straße 35,Charlottenburg(Charlottenburg),1000.0,67.17,2,14.887598630340925,52.5250297,13.3092328
Hohenzollerndamm 6,Wilmersdorf(Wilmersdorf),659.0,51.0,2,12.92156862745098,52.49538709999999,13.3282933
Franzstr. 2,Spandau(Spandau),941.98,114.0,3,8.262982456140351,52.5219113,13.1982565
,Kaulsdorf(Hellersdorf),950.0,68.0,3,13.970588235294118,52.517596,13.5890434
,Friedrichshain(Friedrichshain),1900.0,100.0,2,19.0,52.51582399999999,13.4539891
Petersburger Str. 41,Friedrichshain(Friedrichshain),1148.0,88.29,2,13.002605051534713,52.52278,13.45067
Seelingstr. 28,Charlottenburg(Charlottenburg),948.59,73.25,3,12.950034129692833,52.51561659999999,13.2924868
Brandenburgische Str. 20,Wilmersdorf(Wilmersdorf),1168.0,61.49,2,18.99495852984225,52.49561,13.30881
Bellevuestr. 1,Tiergarten(Tiergarten),2646.13,139.22,3,19.006823732222383,52.5098782,13.3741609
Else-Lasker-Schüler-Str. 6,Schöneberg(Schöneberg),1515.0,94.66,3,16.004648214663003,52.500763,13.3568222
Brandenburgische Straße 20,Wilmersdorf(Wilmersdorf),990.0,61.49,2,16.100178890876563,52.49561,13.30881
Brandenburgische Straße 20,Wilmersdorf(Wilmersdorf),1200.0,72.56,3,16.5380374862183,52.49561,13.30881
Ottomar Geschke Strasse 22,Köpenick(Köpenick),1917.0,128.0,4,14.9765625,52.44983999999999,13.5658
Ottomar Geschke Strasse 22,Köpenick(Köpenick),1315.0,94.0,3,13.98936170212766,52.44983999999999,13.5658
Ottomar Geschke Strasse 22,Köpenick(Köpenick),1484.7,106.0,3,14.006603773584906,52.44983999999999,13.5658
Ottomar Geschke Strasse 22,Köpenick(Köpenick),1391.32,99.0,2,14.053737373737373,52.44983999999999,13.5658
Ottomar Geschke Strasse 22,Köpenick(Köpenick),1264.0,90.0,2,14.044444444444444,52.44983999999999,13.5658
Ottomar Geschke Strasse 22,Köpenick(Köpenick),959.7,64.0,2,14.9953125,52.44983999999999,13.5658
Ottomar Geschke Strasse 22,Köpenick(Köpenick),777.3,52.0,2,14.948076923076922,52.44983999999999,13.5658
Stallschreiber Straße 32,Kreuzberg(Kreuzberg),1200.0,60.2,2,19.933554817275745,52.5073959,13.4064879
Breisacher Straße 14,Dahlem(Zehlendorf),1150.0,95.0,"3,5",12.105263157894736,52.4447487,13.2808099
Meyerbeerstraße 42,Weißensee(Weißensee),498.03,62.74,2,7.937998087344596,52.5469807,13.4551473
Wassermannstr. 73,Adlershof(Treptow),654.0,32.7,"1,5",20.0,52.4396661,13.5521286
,Tempelhof(Tempelhof),690.0,26.0,1,26.53846153846154,52.4694927,13.3855997
Proskauerstraße 8,Friedrichshain(Friedrichshain),1457.0,94.0,3,15.5,52.5165113,13.4611547
Genthiner Straße 46,Tiergarten(Tiergarten),985.0,47.8,2,20.606694560669457,52.502064,13.3583485
Falkentaler Steig 73,Hermsdorf(Reinickendorf),1090.0,91.0,3,11.978021978021978,52.6246266,13.2977369
Gustav-Adolf-Straße 96,Weißensee(Weißensee),543.73,66.78,3,8.142108415693322,52.56086999999999,13.4506599
,Charlottenburg(Charlottenburg),1730.0,121.7,3,14.215283483976993,52.5166023,13.3041054
Im Lindenhof 5,Lichtenberg(Lichtenberg),1130.0,76.37,3,14.796386015451093,52.51838249999999,13.5074048
,Charlottenburg(Charlottenburg),600.0,35.0,1,17.142857142857142,52.5166023,13.3041054
Reisstr. 22,Siemensstadt(Spandau),594.44,70.0,2,8.492,52.5360105,13.271372
Distelfinkweg 26,Buckow(Neukölln),289.72,38.45,1,7.534980494148245,52.4339389,13.4737369
Distelfinkweg 34,Buckow(Neukölln),410.26,62.0,2,6.6170967741935485,52.43344,13.47332
Stallschreiber Straße 32 a,Kreuzberg(Kreuzberg),1450.0,70.0,3,20.714285714285715,52.5073959,13.4064879
Teltower Damm 203 b,Zehlendorf(Zehlendorf),1251.06,89.17,3,14.030054951216776,52.41578999999999,13.26711
Teltower Damm 203 b,Zehlendorf(Zehlendorf),1045.66,74.53,2,14.030055011404805,52.41578999999999,13.26711
Reisstr. 22,Siemensstadt(Spandau),519.0,50.0,1,10.38,52.5360105,13.271372
,Weißensee(Weißensee),868.0,65.54,2,13.243820567592309,52.5538804,13.4675453
Karlsruher Straße 18,Wilmersdorf(Wilmersdorf),2849.0,118.82,4,23.977444874600238,52.5015674,13.2945661
Schraderstr. 1,Baumschulenweg(Treptow),599.0,57.0,2,10.508771929824562,52.46225889999999,13.4823752
,Mitte(Mitte),1110.0,60.09,2,18.472291562656014,52.519444,13.4066669
,Mitte(Mitte),1390.0,73.78,2,18.839793982108972,52.519444,13.4066669
Treskowstr. 31,Heinersdorf(Weißensee),621.51,71.52,3,8.690016778523491,52.56202,13.42902
Westfälische Str. 49,Wilmersdorf(Wilmersdorf),1199.0,52.0,2,23.057692307692307,52.4965937,13.2915676
Kufsteiner Str. 84,Schöneberg(Schöneberg),1095.0,68.63,3,15.955121666909516,52.47927989999999,13.3363965
Rostocker Str. 50,Tiergarten(Tiergarten),499.0,46.0,1,10.847826086956522,52.52841,13.32642
Melchiorstr. 3,Mitte(Mitte),1199.0,67.63,2,17.728818571639806,52.5064119,13.4256408
,Friedrichshagen(Köpenick),2135.0,123.0,2,17.357723577235774,52.461374,13.6406056
Flämingstraße 70,Marzahn(Marzahn),514.5,49.0,2,10.5,52.56639999999999,13.56671
Flämingstraße 70,Marzahn(Marzahn),950.0,95.0,4,10.0,52.56639999999999,13.56671
Kurfürstenstraße 73,Mariendorf(Tempelhof),690.0,72.76,2,9.48323254535459,52.5035971,13.3494633
An der Filmfabrik 13,Köpenick(Köpenick),975.96,82.99,2,11.759971080853116,52.449808,13.585564
,Tiergarten(Tiergarten),2050.0,105.4,3,19.449715370018975,52.5141516,13.3591634
,Mitte(Mitte),1300.0,54.0,2,24.074074074074073,52.519444,13.4066669
Nahariyastr. 45,Lichtenrade(Tempelhof),649.0,69.0,2,9.405797101449275,52.39436,13.41897
,PrenzlauerBerg(PrenzlauerBerg),4000.0,125.0,5,32.0,52.5391787,13.4242073
Tile-Wardenberg-Str. 12,Tiergarten(Tiergarten),1573.0,143.0,"4,5",11.0,52.5185076,13.3345668
Alt-Moabit 46,Tiergarten(Tiergarten),1450.0,95.5,3,15.18324607329843,52.5242938,13.3315216
Tempelhofer Weg 96,Britz(Neukölln),1014.0,75.36,3,13.455414012738853,52.45129,13.43398
Wehneltsteig 2,Siemensstadt(Spandau),799.0,80.0,2,9.9875,52.53567,13.27074
Morgensternstraße  10 ,Lichterfelde(Steglitz),717.27,77.88,4,9.209938366718028,52.42659,13.31891
Teichmummelring 5,Grünau(Köpenick),795.0,62.09,2,12.803994201964889,52.4246432,13.5760593
Alte Jakobstraße  92,Mitte(Mitte),705.0,43.0,1,16.3953488372093,52.50902439999999,13.4060466
Von-der-Heydt-Straße 1,Tiergarten(Tiergarten),1450.0,51.59,2,28.10622213607288,52.50727,13.3551
Hubertusstr. 7,Rahnsdorf(Köpenick),1800.0,95.74,3,18.80091915604763,52.4597054,13.3260977
Drewitzer Straße 54,Hermsdorf(Reinickendorf),1335.48,107.25,3,12.452027972027972,52.62293,13.29583
,Spandau(Spandau),1566.0,174.2,5,8.989667049368542,52.5351876,13.2002964
Parksiedlung Spruch 3 bis 137,Buckow(Neukölln),608.58,67.62,2,9.0,52.42153,13.41206
Derfflingerstraße 34A,Lankwitz(Steglitz),853.0,58.91,2,14.479714819215754,52.42965,13.33826
Boxhagener Straße 62a,Friedrichshain(Friedrichshain),1636.65,109.11,3,15.000000000000002,52.5058477,13.4703753
Berliner Allee 77,Weißensee(Weißensee),449.5,29.97,1,14.998331664998332,52.5495581,13.4555859
Kloster-Zinna-Str.  8,Lichtenrade(Tempelhof),417.83,58.52,1,7.139952153110047,52.4027178,13.4169586
Spenerstraße 38,Tiergarten(Tiergarten),955.0,55.9,2,17.08407871198569,52.5235095,13.3539999
Wichertstraße 8,PrenzlauerBerg(PrenzlauerBerg),1400.0,83.58,3,16.750418760469014,52.54994379999999,13.4161728
Angelikaweg 17-19,Buckow(Neukölln),386.0,32.86,1,11.746804625684723,52.43189,13.47662
,Friedenau(Schöneberg),2990.0,172.0,4,17.38372093023256,52.4726155,13.3327491
Tillmannsweg 11,Wannsee(Zehlendorf),2085.9,139.06,4,15.0,52.4261759,13.1842295
Klara Franke Straße 8,Tiergarten(Tiergarten),780.0,21.0,1,37.142857142857146,52.5331063,13.3611633
Neue Hochstr 17,Wedding(Wedding),1020.5,68.33,3,14.934874871944974,52.541723,13.3758216
Florastraße 13,Pankow(Pankow),2512.0,152.2,5,16.504599211563733,52.56553049999999,13.399894
Platanenstraße 3,Niederschönhausen(Pankow),1350.0,89.76,4,15.040106951871657,52.5855545,13.4011778
,Reinickendorf(Reinickendorf),590.0,39.22,1,15.043345232024478,52.5734383,13.3592052
Rykestraße 50,PrenzlauerBerg(PrenzlauerBerg),2491.0,99.65,4,24.997491219267435,52.5357177,13.4189852
Bleibtreustraße 25,Charlottenburg(Charlottenburg),3290.0,110.0,3,29.90909090909091,52.5005374,13.3190784
Kurfürstendamm 167,Wilmersdorf(Wilmersdorf),925.0,37.0,1,25.0,52.4997718,13.30842
,Grunewald(Wilmersdorf),4550.0,238.0,4,19.11764705882353,52.48338529999999,13.2657999
Flutstraße 3,Niederschöneweide(Treptow),1301.01,86.47,2,15.045796229906326,52.4559526,13.5139068
köpenickerstraße 55,Mitte(Mitte),1700.0,62.0,3,27.419354838709676,52.5097,13.42231
Eisenhammerweg 10,Tegel(Reinickendorf),679.0,56.53,2,12.01132142225367,52.58634,13.27607
Hagenstrasse 8,Lichtenberg(Lichtenberg),685.0,64.17,2,10.674770141810814,52.4818728,13.2683684
Dottistraße 14,Lichtenberg(Lichtenberg),1206.11,83.18,2,14.499999999999998,52.51410139999999,13.4834922
,Friedenau(Schöneberg),1360.0,117.25,3,11.59914712153518,52.4726155,13.3327491
Stralauer Allee 13,Friedrichshain(Friedrichshain),2800.0,129.94,3,21.548406957057104,52.4980954,13.4608058
Hagenstraße 20a,Grunewald(Wilmersdorf),2128.0,133.0,3,16.0,52.48049,13.2710799
Einödshoferweg 0,Mariendorf(Tempelhof),650.0,61.0,2,10.655737704918034,52.4471381,13.3888106
,Wilmersdorf(Wilmersdorf),2900.0,180.0,6,16.11111111111111,52.4904703,13.3144802
Hasenheide 74,Neukölln(Neukölln),1651.89,83.64,3,19.75,52.48797,13.41266
Hasenheide 74,Neukölln(Neukölln),1636.0,82.84,3,19.74891356832448,52.48797,13.41266
Hasenheide 74,Neukölln(Neukölln),1648.49,83.47,3,19.74949083503055,52.48797,13.41266
Hasenheide 74,Neukölln(Neukölln),1632.1,82.64,3,19.749515972894482,52.48797,13.41266
Torstraße 72,Mitte(Mitte),1495.0,87.13,3,17.158269252840583,52.5289343,13.4071584
Manteuffelstr.  5,Tempelhof(Tempelhof),730.0,58.4,2,12.5,52.4651,13.3771199
Podewilsstr. 2,Tempelhof(Tempelhof),746.34,71.08,3,10.5,52.465059,13.3770253
Podewilsstr. 2,Tempelhof(Tempelhof),950.99,90.57,3,10.500055205918075,52.465059,13.3770253
Hanielweg 19,Marienfelde(Tempelhof),649.0,74.52,3,8.709071390230811,52.41896,13.3616
Unter den Eichen 97,Lichterfelde(Steglitz),800.0,93.0,3,8.602150537634408,52.445669,13.2948393
Kreuzbergstraße 46A,Kreuzberg(Kreuzberg),800.0,27.4,1,29.197080291970803,52.4891105,13.375109
Straßburger Straße 39,Spandau(Spandau),790.04,53.18,2,14.85596088755171,52.5313276,13.4149017
Manitiusstraße 15,Neukölln(Neukölln),700.0,36.41,1,19.225487503433126,52.49087,13.43425
,Friedenau(Schöneberg),2490.0,144.0,5,17.291666666666668,52.4726155,13.3327491
Dieselstr. 11,Neukölln(Neukölln),473.73,57.0,2,8.311052631578947,52.47561,13.46685
Dieselstr. 11,Neukölln(Neukölln),418.26,51.0,2,8.201176470588235,52.47561,13.46685
Dieselstr. 11,Neukölln(Neukölln),473.73,58.0,2,8.167758620689655,52.47561,13.46685
